current,R,G,B
0.005283,0.000,0.639,0.639
0.001609,0.396,0.000,0.396
0.006121,0.396,0.396,0.639
0.001564,0.396,0.000,0.396
0.005109,0.396,0.639,0.396
0.005631,0.639,0.396,0.396
0.021086,0.639,0.639,0.396
0.017719,0.639,0.639,0.396
0.001739,0.396,0.639,0.000
0.007104,0.396,0.396,0.639
0.006664,0.639,0.396,0.396
0.001358,0.000,0.000,0.639
0.001497,0.396,0.000,0.396
0.006859,0.396,0.396,0.639
0.001693,0.396,0.396,0.000
0.034130,0.639,0.639,0.639
0.001205,0.000,0.396,0.000
0.001405,0.000,0.396,0.000
0.011321,0.396,0.639,0.639
0.001913,0.639,0.396,0.000
0.006409,0.396,0.396,0.639
0.002929,0.639,0.000,0.639
0.001609,0.639,0.000,0.000
0.007065,0.396,0.396,0.639
0.001737,0.639,0.396,0.000
0.003730,0.639,0.639,0.000
0.002183,0.639,0.000,0.396
0.012998,0.639,0.396,0.639
0.003163,0.639,0.000,0.639
0.001865,0.639,0.396,0.000
0.001195,0.000,0.396,0.000
0.005557,0.396,0.639,0.396
0.003031,0.639,0.000,0.639
0.002169,0.639,0.000,0.396
0.001399,0.000,0.639,0.000
0.007120,0.396,0.396,0.639
0.003751,0.639,0.639,0.000
0.007131,0.396,0.396,0.639
0.003654,0.000,0.639,0.396
0.042512,0.639,0.639,0.639
0.001072,0.000,0.000,0.000
0.002400,0.396,0.000,0.639
0.001231,0.000,0.396,0.000
0.012303,0.639,0.396,0.639
0.033931,0.639,0.639,0.639
0.013656,0.639,0.396,0.639
0.001379,0.000,0.396,0.000
0.021216,0.639,0.639,0.396
0.005620,0.396,0.396,0.639
0.001021,0.000,0.000,0.000
0.001989,0.639,0.000,0.396
0.006700,0.639,0.396,0.396
0.001536,0.396,0.000,0.396
0.001320,0.396,0.000,0.000
0.023490,0.639,0.639,0.396
0.001542,0.639,0.000,0.000
0.036059,0.639,0.639,0.639
0.001647,0.396,0.396,0.000
0.007191,0.396,0.396,0.639
0.001696,0.396,0.000,0.396
0.002322,0.000,0.396,0.396
0.012192,0.639,0.396,0.639
0.001385,0.639,0.000,0.000
0.003829,0.639,0.639,0.000
0.003289,0.639,0.000,0.639
0.001911,0.639,0.396,0.000
0.001485,0.396,0.000,0.396
0.006659,0.639,0.396,0.396
0.001602,0.396,0.000,0.396
0.001148,0.396,0.000,0.000
0.001130,0.396,0.000,0.000
0.002267,0.639,0.000,0.396
0.012253,0.639,0.396,0.639
0.003548,0.000,0.396,0.639
0.003165,0.639,0.000,0.639
0.003315,0.639,0.000,0.639
0.012723,0.639,0.396,0.639
0.001265,0.396,0.000,0.000
0.003472,0.639,0.000,0.639
0.006161,0.396,0.396,0.639
0.040240,0.639,0.639,0.639
0.006299,0.639,0.396,0.396
0.004976,0.396,0.639,0.396
0.003522,0.000,0.639,0.396
0.011321,0.396,0.639,0.639
0.003373,0.396,0.396,0.396
0.002223,0.639,0.000,0.396
0.001639,0.000,0.639,0.000
0.006050,0.396,0.639,0.396
0.003622,0.000,0.639,0.396
0.004951,0.396,0.639,0.396
0.002868,0.396,0.396,0.396
0.006317,0.396,0.396,0.639
0.000957,0.000,0.000,0.000
0.001289,0.396,0.000,0.000
0.001596,0.000,0.639,0.000
0.006086,0.000,0.639,0.639
0.005248,0.396,0.639,0.396
0.003425,0.396,0.396,0.396
0.001871,0.396,0.639,0.000
0.038797,0.639,0.639,0.639
0.012856,0.639,0.396,0.639
0.002216,0.000,0.396,0.396
0.001080,0.396,0.000,0.000
0.003884,0.639,0.639,0.000
0.001485,0.639,0.000,0.000
0.003449,0.639,0.000,0.639
0.001814,0.639,0.396,0.000
0.003647,0.000,0.639,0.396
0.002073,0.396,0.639,0.000
0.020900,0.639,0.639,0.396
0.003624,0.396,0.396,0.396
0.001335,0.396,0.000,0.000
0.001506,0.639,0.000,0.000
0.002055,0.396,0.000,0.639
0.001390,0.396,0.000,0.396
0.002374,0.639,0.000,0.396
0.001830,0.396,0.639,0.000
0.011275,0.396,0.639,0.639
0.001247,0.000,0.396,0.000
0.005481,0.000,0.639,0.639
0.012200,0.396,0.639,0.639
0.002079,0.639,0.396,0.000
0.005976,0.396,0.639,0.396
0.003033,0.396,0.396,0.396
0.011374,0.639,0.396,0.639
0.001776,0.639,0.396,0.000
0.001335,0.639,0.000,0.000
0.003880,0.000,0.639,0.396
0.003621,0.639,0.000,0.396
0.006149,0.396,0.639,0.396
0.002328,0.639,0.000,0.000
0.001323,0.000,0.639,0.000
0.003256,0.639,0.000,0.639
0.013347,0.639,0.396,0.639
0.001422,0.396,0.396,0.000
0.002024,0.396,0.000,0.639
0.002018,0.396,0.000,0.639
0.002278,0.639,0.000,0.396
0.001589,0.396,0.000,0.396
0.001530,0.639,0.000,0.000
0.001659,0.396,0.396,0.000
0.005824,0.396,0.639,0.396
0.005388,0.396,0.639,0.396
0.007699,0.396,0.396,0.639
0.001779,0.396,0.639,0.000
0.002229,0.000,0.396,0.396
0.002193,0.396,0.000,0.639
0.002169,0.000,0.396,0.396
0.001140,0.000,0.000,0.396
0.001271,0.000,0.000,0.396
0.001581,0.396,0.000,0.396
0.020570,0.639,0.639,0.396
0.002163,0.639,0.000,0.396
0.005822,0.639,0.396,0.396
0.001603,0.639,0.000,0.000
0.001788,0.000,0.000,0.639
0.003558,0.000,0.396,0.639
0.006697,0.639,0.396,0.396
0.002461,0.000,0.396,0.396
0.004492,0.639,0.639,0.000
0.006630,0.396,0.396,0.639
0.003135,0.639,0.639,0.000
0.002163,0.639,0.396,0.000
0.006816,0.396,0.396,0.639
0.018185,0.639,0.639,0.396
0.006074,0.396,0.396,0.639
0.001447,0.639,0.000,0.000
0.003314,0.639,0.000,0.639
0.005357,0.000,0.639,0.639
0.001565,0.639,0.000,0.000
0.003238,0.639,0.000,0.639
0.002163,0.639,0.000,0.396
0.036017,0.639,0.639,0.639
0.001535,0.000,0.000,0.639
0.003143,0.396,0.396,0.396
0.020774,0.639,0.639,0.396
0.002304,0.639,0.000,0.396
0.002296,0.396,0.000,0.639
0.001314,0.396,0.000,0.000
0.001493,0.396,0.396,0.000
0.003428,0.396,0.396,0.396
0.006938,0.396,0.396,0.639
0.003353,0.639,0.000,0.639
0.011136,0.396,0.639,0.639
0.003428,0.396,0.396,0.396
0.007287,0.396,0.396,0.639
0.005137,0.000,0.639,0.639
0.012127,0.396,0.639,0.639
0.001808,0.396,0.639,0.000
0.006341,0.639,0.396,0.396
0.004485,0.396,0.639,0.396
0.019602,0.639,0.639,0.396
0.003654,0.639,0.639,0.000
0.002879,0.639,0.000,0.639
0.001614,0.396,0.396,0.000
0.011894,0.396,0.639,0.639
0.003609,0.639,0.639,0.000
0.001910,0.639,0.396,0.000
0.001330,0.000,0.396,0.000
0.005447,0.396,0.639,0.396
0.005710,0.396,0.639,0.396
0.001949,0.396,0.639,0.000
0.002306,0.000,0.396,0.396
0.001889,0.396,0.396,0.000
0.001887,0.396,0.639,0.000
0.011266,0.396,0.639,0.639
0.012188,0.396,0.639,0.639
0.003537,0.639,0.639,0.000
0.002193,0.396,0.000,0.639
0.003412,0.000,0.396,0.639
0.020018,0.639,0.639,0.396
0.012104,0.639,0.396,0.639
0.003176,0.639,0.000,0.639
0.003000,0.639,0.000,0.639
0.004558,0.639,0.639,0.000
0.006609,0.396,0.639,0.396
0.002012,0.396,0.000,0.639
0.039319,0.639,0.639,0.639
0.002736,0.000,0.396,0.396
0.002078,0.639,0.396,0.000
0.005694,0.396,0.639,0.396
0.036821,0.639,0.639,0.639
0.003303,0.639,0.000,0.639
0.001277,0.396,0.000,0.000
0.001092,0.000,0.000,0.000
0.003212,0.639,0.000,0.639
0.018336,0.639,0.639,0.396
0.001271,0.000,0.396,0.000
0.001560,0.396,0.000,0.396
0.001906,0.639,0.396,0.000
0.002042,0.639,0.396,0.000
0.003444,0.639,0.639,0.000
0.038163,0.639,0.639,0.639
0.002130,0.639,0.000,0.396
0.011355,0.639,0.396,0.639
0.003417,0.000,0.639,0.396
0.001177,0.396,0.000,0.000
0.006582,0.396,0.396,0.639
0.011793,0.396,0.639,0.639
0.002738,0.396,0.396,0.396
0.006208,0.396,0.396,0.639
0.003524,0.639,0.639,0.000
0.001368,0.639,0.000,0.000
0.003167,0.396,0.396,0.396
0.001752,0.396,0.396,0.000
0.006088,0.396,0.396,0.639
0.001240,0.000,0.000,0.396
0.036333,0.639,0.639,0.639
0.013058,0.639,0.396,0.639
0.011967,0.396,0.639,0.639
0.002347,0.396,0.000,0.639
0.001504,0.396,0.000,0.396
0.001404,0.000,0.000,0.639
0.003405,0.639,0.000,0.639
0.003630,0.639,0.000,0.639
0.001263,0.639,0.000,0.000
0.003021,0.396,0.396,0.396
0.002013,0.396,0.000,0.639
0.001706,0.396,0.396,0.000
0.012746,0.639,0.396,0.639
0.001538,0.396,0.000,0.396
0.001963,0.639,0.396,0.000
0.001420,0.000,0.000,0.639
0.006463,0.396,0.396,0.639
0.001618,0.396,0.000,0.396
0.001544,0.396,0.000,0.396
0.002193,0.639,0.396,0.000
0.001816,0.396,0.396,0.000
0.001323,0.000,0.000,0.639
0.002248,0.639,0.000,0.396
0.019126,0.639,0.639,0.396
0.001887,0.396,0.639,0.000
0.003763,0.000,0.639,0.396
0.003333,0.639,0.000,0.639
0.035995,0.639,0.639,0.639
0.011936,0.639,0.396,0.639
0.037596,0.639,0.639,0.639
0.001599,0.396,0.000,0.396
0.001469,0.639,0.000,0.000
0.012672,0.639,0.396,0.639
0.006114,0.639,0.396,0.396
0.003992,0.000,0.639,0.396
0.002051,0.000,0.396,0.396
0.002006,0.396,0.639,0.000
0.003270,0.000,0.396,0.639
0.003657,0.000,0.396,0.639
0.021206,0.639,0.639,0.396
0.003269,0.396,0.396,0.396
0.005205,0.396,0.639,0.396
0.001140,0.000,0.000,0.396
0.006931,0.639,0.396,0.396
0.001258,0.000,0.000,0.396
0.006250,0.000,0.639,0.639
0.012565,0.396,0.639,0.639
0.003486,0.639,0.000,0.639
0.006736,0.396,0.396,0.639
0.002069,0.639,0.396,0.000
0.001095,0.000,0.000,0.000
0.006958,0.396,0.396,0.639
0.007335,0.639,0.396,0.396
0.003908,0.639,0.639,0.000
0.001394,0.396,0.000,0.000
0.001769,0.396,0.000,0.396
0.002303,0.396,0.639,0.000
0.003472,0.639,0.000,0.639
0.006530,0.396,0.396,0.639
0.012163,0.396,0.639,0.639
0.001553,0.639,0.000,0.000
0.003990,0.000,0.639,0.396
0.005229,0.396,0.639,0.396
0.001307,0.000,0.000,0.639
0.001905,0.396,0.639,0.000
0.001582,0.639,0.000,0.000
0.001523,0.396,0.396,0.000
0.001797,0.396,0.000,0.396
0.020699,0.639,0.639,0.396
0.003909,0.000,0.396,0.639
0.001643,0.396,0.396,0.000
0.001522,0.639,0.000,0.000
0.001216,0.000,0.000,0.396
0.003486,0.000,0.639,0.396
0.002035,0.396,0.639,0.000
0.011759,0.396,0.639,0.639
0.004275,0.000,0.396,0.639
0.004530,0.000,0.639,0.639
0.012014,0.396,0.639,0.639
0.003221,0.396,0.396,0.396
0.021614,0.639,0.639,0.396
0.002031,0.639,0.396,0.000
0.001970,0.639,0.396,0.000
0.018908,0.639,0.639,0.396
0.003762,0.639,0.639,0.000
0.001759,0.639,0.396,0.000
0.037677,0.639,0.639,0.639
0.005484,0.396,0.639,0.396
0.002067,0.396,0.000,0.639
0.001939,0.639,0.000,0.396
0.003253,0.000,0.639,0.396
0.003533,0.639,0.639,0.000
0.001470,0.396,0.000,0.396
0.001836,0.639,0.396,0.000
0.006978,0.396,0.396,0.639
0.003569,0.639,0.639,0.000
0.001301,0.000,0.000,0.396
0.001635,0.639,0.000,0.000
0.001512,0.639,0.000,0.000
0.037952,0.639,0.639,0.639
0.001298,0.000,0.396,0.000
0.001339,0.000,0.396,0.000
0.002218,0.639,0.000,0.396
0.002334,0.396,0.000,0.639
0.005666,0.000,0.639,0.639
0.001919,0.639,0.396,0.000
0.038213,0.639,0.639,0.639
0.002545,0.396,0.000,0.639
0.002153,0.396,0.000,0.639
0.001262,0.000,0.396,0.000
0.007308,0.396,0.396,0.639
0.024081,0.639,0.639,0.396
0.001470,0.396,0.000,0.396
0.002057,0.396,0.000,0.639
0.001248,0.000,0.396,0.000
0.003817,0.000,0.639,0.396
0.004533,0.000,0.639,0.639
0.001536,0.396,0.000,0.396
0.004002,0.000,0.396,0.639
0.004250,0.000,0.396,0.639
0.002197,0.639,0.000,0.396
0.001519,0.639,0.000,0.000
0.002286,0.000,0.396,0.396
0.014138,0.639,0.396,0.639
0.005923,0.396,0.639,0.396
0.001301,0.396,0.000,0.000
0.002056,0.639,0.000,0.396
0.005604,0.396,0.639,0.396
0.013056,0.639,0.396,0.639
0.012274,0.639,0.396,0.639
0.002170,0.639,0.000,0.396
0.011281,0.396,0.639,0.639
0.003646,0.639,0.639,0.000
0.001326,0.000,0.396,0.000
0.003583,0.000,0.396,0.639
0.002476,0.639,0.000,0.396
0.011248,0.396,0.639,0.639
0.001624,0.396,0.396,0.000
0.003648,0.639,0.639,0.000
0.001299,0.396,0.000,0.000
0.022050,0.639,0.639,0.396
0.001167,0.000,0.000,0.396
0.003256,0.396,0.396,0.396
0.002411,0.639,0.396,0.000
0.001324,0.396,0.000,0.000
0.002424,0.396,0.639,0.000
0.001317,0.396,0.000,0.000
0.002153,0.639,0.000,0.396
0.038686,0.639,0.639,0.639
0.001341,0.639,0.000,0.000
0.003531,0.639,0.639,0.000
0.001589,0.396,0.000,0.396
0.006513,0.639,0.396,0.396
0.001527,0.000,0.000,0.396
0.012403,0.639,0.396,0.639
0.001206,0.396,0.000,0.000
0.006789,0.639,0.396,0.396
0.001266,0.396,0.000,0.000
0.011697,0.396,0.639,0.639
0.003404,0.639,0.000,0.639
0.001926,0.639,0.396,0.000
0.001450,0.396,0.000,0.396
0.039027,0.639,0.639,0.639
0.002386,0.639,0.000,0.396
0.012216,0.639,0.396,0.639
0.001991,0.639,0.396,0.000
0.001868,0.639,0.396,0.000
0.001263,0.396,0.000,0.000
0.011183,0.396,0.639,0.639
0.038677,0.639,0.639,0.639
0.002524,0.000,0.396,0.396
0.002072,0.639,0.396,0.000
0.019274,0.639,0.639,0.396
0.001164,0.000,0.000,0.396
0.005221,0.000,0.639,0.639
0.001330,0.000,0.396,0.000
0.012264,0.396,0.639,0.639
0.005825,0.000,0.639,0.639
0.038296,0.639,0.639,0.639
0.001398,0.000,0.000,0.639
0.006057,0.000,0.639,0.639
0.002469,0.396,0.000,0.639
0.001875,0.639,0.396,0.000
0.001649,0.396,0.396,0.000
0.001264,0.000,0.396,0.000
0.001252,0.000,0.000,0.639
0.002137,0.639,0.000,0.396
0.001504,0.639,0.000,0.000
0.001455,0.639,0.000,0.000
0.001564,0.000,0.000,0.396
0.001763,0.396,0.000,0.396
0.006649,0.396,0.396,0.639
0.022506,0.639,0.639,0.396
0.005717,0.000,0.639,0.639
0.001907,0.396,0.639,0.000
0.006855,0.396,0.396,0.639
0.012862,0.396,0.639,0.639
0.038052,0.639,0.639,0.639
0.010824,0.396,0.639,0.639
0.006353,0.639,0.396,0.396
0.001391,0.639,0.000,0.000
0.038940,0.639,0.639,0.639
0.006355,0.639,0.396,0.396
0.034988,0.639,0.639,0.639
0.021447,0.639,0.639,0.396
0.001100,0.000,0.000,0.000
0.001626,0.396,0.000,0.396
0.001277,0.000,0.396,0.000
0.001557,0.000,0.639,0.000
0.001775,0.396,0.639,0.000
0.005762,0.396,0.639,0.396
0.002262,0.396,0.000,0.639
0.006933,0.396,0.396,0.639
0.003053,0.639,0.000,0.639
0.001456,0.396,0.396,0.000
0.012149,0.639,0.396,0.639
0.002902,0.396,0.396,0.396
0.003829,0.000,0.396,0.639
0.001443,0.396,0.000,0.000
0.001542,0.396,0.396,0.000
0.019829,0.639,0.639,0.396
0.001578,0.396,0.396,0.000
0.003817,0.000,0.639,0.396
0.013770,0.639,0.396,0.639
0.001284,0.396,0.000,0.000
0.005649,0.639,0.396,0.396
0.001161,0.396,0.000,0.000
0.007079,0.396,0.396,0.639
0.003270,0.000,0.396,0.639
0.002287,0.639,0.000,0.396
0.003055,0.000,0.639,0.396
0.008382,0.396,0.396,0.639
0.011255,0.639,0.396,0.396
0.002155,0.396,0.000,0.639
0.002177,0.000,0.396,0.396
0.002120,0.396,0.000,0.639
0.007351,0.396,0.396,0.639
0.001525,0.639,0.000,0.000
0.001475,0.000,0.639,0.000
0.001098,0.396,0.000,0.000
0.001543,0.396,0.000,0.396
0.001344,0.639,0.000,0.000
0.003319,0.639,0.000,0.639
0.021080,0.639,0.639,0.396
0.002296,0.396,0.000,0.639
0.005543,0.396,0.639,0.396
0.001140,0.000,0.396,0.000
0.004069,0.639,0.639,0.000
0.035130,0.639,0.639,0.639
0.002722,0.000,0.396,0.396
0.002157,0.639,0.000,0.396
0.003081,0.396,0.396,0.396
0.001470,0.639,0.000,0.000
0.039530,0.639,0.639,0.639
0.003195,0.639,0.639,0.000
0.012937,0.639,0.396,0.639
0.001651,0.396,0.000,0.396
0.001199,0.000,0.396,0.000
0.001650,0.000,0.000,0.639
0.001571,0.396,0.396,0.000
0.003034,0.396,0.396,0.396
0.003756,0.639,0.639,0.000
0.001774,0.396,0.639,0.000
0.001450,0.396,0.000,0.396
0.013087,0.639,0.396,0.639
0.001014,0.000,0.000,0.000
0.038819,0.639,0.639,0.639
0.010488,0.396,0.639,0.639
0.005930,0.639,0.396,0.396
0.005559,0.000,0.639,0.639
0.010708,0.396,0.639,0.639
0.001224,0.396,0.000,0.000
0.002264,0.639,0.396,0.000
0.011602,0.396,0.639,0.639
0.006703,0.639,0.396,0.396
0.006847,0.639,0.396,0.396
0.003314,0.000,0.396,0.639
0.003162,0.396,0.396,0.396
0.001472,0.639,0.000,0.000
0.004326,0.639,0.639,0.000
0.001468,0.396,0.396,0.000
0.011363,0.396,0.639,0.639
0.002043,0.396,0.000,0.639
0.005888,0.639,0.396,0.396
0.040120,0.639,0.639,0.639
0.001234,0.396,0.000,0.000
0.006876,0.639,0.396,0.396
0.001836,0.396,0.639,0.000
0.001443,0.396,0.396,0.000
0.020952,0.639,0.639,0.396
0.002029,0.396,0.000,0.639
0.013194,0.639,0.396,0.639
0.011556,0.396,0.639,0.639
0.037779,0.639,0.639,0.639
0.002079,0.639,0.000,0.396
0.011498,0.396,0.639,0.639
0.005759,0.396,0.639,0.396
0.001639,0.396,0.396,0.000
0.007107,0.396,0.396,0.639
0.006340,0.639,0.396,0.396
0.020418,0.639,0.639,0.396
0.012742,0.639,0.396,0.639
0.001818,0.639,0.396,0.000
0.001478,0.396,0.000,0.396
0.001725,0.396,0.639,0.000
0.004960,0.396,0.639,0.396
0.003153,0.639,0.000,0.639
0.002983,0.639,0.000,0.639
0.001411,0.639,0.000,0.000
0.001891,0.639,0.396,0.000
0.006150,0.639,0.396,0.396
0.002305,0.639,0.000,0.396
0.001238,0.000,0.000,0.396
0.011386,0.396,0.639,0.639
0.004910,0.000,0.639,0.639
0.003060,0.639,0.639,0.000
0.002113,0.639,0.000,0.396
0.009992,0.639,0.396,0.396
0.006391,0.396,0.639,0.396
0.018163,0.639,0.639,0.396
0.002262,0.639,0.000,0.396
0.005409,0.396,0.639,0.396
0.005072,0.396,0.639,0.396
0.001435,0.639,0.000,0.000
0.005266,0.396,0.639,0.396
0.005169,0.000,0.639,0.639
0.005688,0.639,0.396,0.396
0.003682,0.000,0.639,0.396
0.012478,0.639,0.396,0.639
0.002104,0.396,0.000,0.639
0.001077,0.000,0.000,0.396
0.001311,0.000,0.000,0.396
0.001181,0.396,0.000,0.000
0.002187,0.396,0.639,0.000
0.005765,0.396,0.639,0.396
0.001345,0.000,0.000,0.396
0.001521,0.639,0.000,0.000
0.001377,0.000,0.000,0.396
0.001204,0.000,0.000,0.396
0.005350,0.396,0.639,0.396
0.001687,0.639,0.396,0.000
0.001929,0.396,0.639,0.000
0.018230,0.639,0.639,0.396
0.002205,0.639,0.000,0.396
0.002150,0.396,0.000,0.639
0.001187,0.396,0.000,0.000
0.001897,0.396,0.000,0.639
0.001455,0.000,0.000,0.396
0.000959,0.000,0.000,0.000
0.011481,0.396,0.639,0.639
0.006234,0.639,0.396,0.396
0.001469,0.639,0.000,0.000
0.001317,0.000,0.000,0.639
0.001570,0.396,0.396,0.000
0.001960,0.639,0.396,0.000
0.036880,0.639,0.639,0.639
0.002086,0.639,0.000,0.396
0.036376,0.639,0.639,0.639
0.001362,0.639,0.000,0.000
0.005616,0.000,0.639,0.639
0.001248,0.639,0.000,0.000
0.005582,0.396,0.639,0.396
0.002962,0.000,0.396,0.639
0.020665,0.639,0.639,0.396
0.001319,0.396,0.000,0.000
0.001461,0.000,0.000,0.639
0.001443,0.000,0.000,0.639
0.001240,0.396,0.000,0.000
0.001449,0.000,0.000,0.639
0.001599,0.396,0.000,0.396
0.001538,0.396,0.396,0.000
0.001370,0.639,0.000,0.000
0.001551,0.639,0.000,0.000
0.001907,0.396,0.639,0.000
0.001678,0.396,0.396,0.000
0.001965,0.396,0.639,0.000
0.001387,0.000,0.000,0.639
0.001328,0.639,0.000,0.000
0.006637,0.396,0.396,0.639
0.001464,0.639,0.000,0.000
0.001975,0.396,0.000,0.639
0.003661,0.000,0.396,0.639
0.003288,0.639,0.639,0.000
0.001103,0.000,0.000,0.000
0.020886,0.639,0.639,0.396
0.012074,0.639,0.396,0.639
0.001543,0.396,0.000,0.396
0.002222,0.000,0.396,0.396
0.001218,0.000,0.000,0.396
0.002954,0.396,0.396,0.396
0.006533,0.639,0.396,0.396
0.012248,0.639,0.396,0.639
0.012360,0.639,0.396,0.639
0.012887,0.639,0.396,0.639
0.001614,0.396,0.000,0.396
0.003319,0.396,0.396,0.396
0.001245,0.000,0.000,0.639
0.002100,0.396,0.000,0.639
0.003462,0.639,0.639,0.000
0.001507,0.396,0.396,0.000
0.002174,0.000,0.396,0.396
0.001347,0.000,0.000,0.639
0.001715,0.396,0.639,0.000
0.001434,0.000,0.000,0.639
0.001881,0.639,0.396,0.000
0.005618,0.396,0.639,0.396
0.038793,0.639,0.639,0.639
0.005385,0.000,0.639,0.639
0.001408,0.000,0.000,0.639
0.023745,0.639,0.639,0.396
0.001155,0.396,0.000,0.000
0.001083,0.000,0.000,0.000
0.001130,0.000,0.396,0.000
0.003464,0.396,0.396,0.396
0.010781,0.396,0.639,0.639
0.001496,0.000,0.000,0.639
0.002146,0.396,0.639,0.000
0.003332,0.639,0.639,0.000
0.001440,0.000,0.639,0.000
0.001912,0.639,0.396,0.000
0.001268,0.396,0.000,0.000
0.003165,0.639,0.000,0.639
0.002398,0.000,0.396,0.396
0.012580,0.396,0.639,0.639
0.002014,0.000,0.396,0.396
0.041827,0.639,0.639,0.639
0.003283,0.639,0.639,0.000
0.002863,0.396,0.396,0.396
0.003584,0.000,0.396,0.639
0.007212,0.639,0.396,0.396
0.001028,0.000,0.000,0.000
0.012152,0.639,0.396,0.639
0.035464,0.639,0.639,0.639
0.003389,0.396,0.396,0.396
0.001447,0.639,0.000,0.000
0.002096,0.639,0.000,0.396
0.006118,0.639,0.396,0.396
0.001757,0.396,0.639,0.000
0.004957,0.396,0.639,0.396
0.001644,0.000,0.639,0.000
0.001680,0.396,0.639,0.000
0.007146,0.396,0.396,0.639
0.003271,0.639,0.639,0.000
0.006359,0.639,0.396,0.396
0.001272,0.000,0.000,0.396
0.001398,0.000,0.000,0.639
0.005059,0.396,0.639,0.396
0.001264,0.000,0.000,0.396
0.003114,0.639,0.000,0.639
0.001892,0.639,0.396,0.000
0.011860,0.396,0.639,0.639
0.003098,0.639,0.000,0.639
0.003549,0.639,0.639,0.000
0.001292,0.000,0.000,0.639
0.001920,0.639,0.000,0.396
0.001356,0.639,0.000,0.000
0.006160,0.639,0.396,0.396
0.016844,0.639,0.639,0.396
0.011566,0.639,0.396,0.639
0.006013,0.396,0.396,0.639
0.002071,0.639,0.000,0.396
0.001453,0.639,0.000,0.000
0.001495,0.000,0.000,0.639
0.004662,0.000,0.639,0.639
0.001611,0.396,0.000,0.396
0.001255,0.000,0.000,0.639
0.006676,0.639,0.396,0.396
0.001468,0.396,0.396,0.000
0.002158,0.396,0.000,0.639
0.035284,0.639,0.639,0.639
0.004043,0.639,0.639,0.000
0.010587,0.396,0.639,0.639
0.002076,0.000,0.396,0.396
0.001893,0.639,0.396,0.000
0.003556,0.000,0.639,0.396
0.001445,0.639,0.000,0.000
0.019833,0.639,0.639,0.396
0.003103,0.639,0.000,0.639
0.002958,0.639,0.000,0.639
0.001386,0.000,0.000,0.639
0.003004,0.639,0.000,0.639
0.001865,0.639,0.396,0.000
0.003211,0.639,0.000,0.639
0.019114,0.639,0.639,0.396
0.011783,0.396,0.639,0.639
0.001847,0.396,0.639,0.000
0.012379,0.639,0.396,0.639
0.006701,0.396,0.396,0.639
0.003230,0.396,0.396,0.396
0.002341,0.000,0.396,0.396
0.011850,0.639,0.396,0.639
0.002979,0.396,0.396,0.396
0.001617,0.396,0.396,0.000
0.020130,0.639,0.639,0.396
0.022362,0.639,0.639,0.396
0.001941,0.639,0.396,0.000
0.002564,0.000,0.396,0.396
0.001212,0.396,0.000,0.000
0.012447,0.639,0.396,0.639
0.001871,0.396,0.639,0.000
0.003472,0.639,0.639,0.000
0.001583,0.396,0.396,0.000
0.001673,0.396,0.396,0.000
0.001286,0.000,0.000,0.396
0.001926,0.396,0.639,0.000
0.001164,0.000,0.000,0.000
0.005337,0.396,0.639,0.396
0.001782,0.396,0.000,0.396
0.001499,0.639,0.000,0.000
0.001751,0.396,0.396,0.000
0.002808,0.639,0.000,0.639
0.003069,0.396,0.396,0.396
0.001296,0.639,0.000,0.000
0.001903,0.396,0.639,0.000
0.010673,0.396,0.639,0.639
0.001449,0.639,0.000,0.000
0.000994,0.000,0.000,0.000
0.037290,0.639,0.639,0.639
0.010044,0.396,0.639,0.639
0.001107,0.000,0.000,0.000
0.001310,0.396,0.000,0.396
0.005510,0.000,0.639,0.639
0.001232,0.396,0.000,0.000
0.001474,0.396,0.000,0.396
0.006787,0.396,0.396,0.639
0.001576,0.396,0.396,0.000
0.004986,0.396,0.639,0.396
0.002232,0.396,0.000,0.639
0.001824,0.396,0.639,0.000
0.005337,0.396,0.639,0.396
0.003638,0.639,0.639,0.000
0.037936,0.639,0.639,0.639
0.038348,0.639,0.639,0.639
0.002982,0.639,0.000,0.639
0.001749,0.396,0.396,0.000
0.001493,0.639,0.000,0.000
0.001650,0.639,0.000,0.000
0.007110,0.639,0.396,0.396
0.002972,0.000,0.639,0.396
0.001992,0.396,0.000,0.639
0.005927,0.639,0.396,0.396
0.005757,0.639,0.396,0.396
0.001267,0.000,0.000,0.396
0.003196,0.639,0.000,0.639
0.011066,0.396,0.639,0.639
0.003251,0.000,0.639,0.396
0.003073,0.639,0.000,0.639
0.002243,0.000,0.396,0.396
0.006649,0.639,0.396,0.396
0.002151,0.639,0.000,0.396
0.001572,0.396,0.396,0.000
0.012279,0.639,0.396,0.639
0.002973,0.639,0.000,0.639
0.000940,0.000,0.000,0.000
0.001556,0.396,0.000,0.396
0.001318,0.000,0.639,0.000
0.001570,0.000,0.639,0.000
0.002762,0.639,0.000,0.639
0.011361,0.396,0.639,0.639
0.019440,0.639,0.639,0.396
0.001022,0.000,0.000,0.000
0.001110,0.000,0.396,0.000
0.001289,0.000,0.000,0.396
0.003441,0.639,0.639,0.000
0.005221,0.396,0.639,0.396
0.001272,0.396,0.000,0.000
0.012945,0.639,0.396,0.639
0.001578,0.396,0.396,0.000
0.001790,0.396,0.639,0.000
0.011178,0.396,0.639,0.639
0.001818,0.639,0.000,0.396
0.001365,0.000,0.639,0.000
0.012981,0.639,0.396,0.639
0.001754,0.639,0.396,0.000
0.003021,0.396,0.396,0.396
