current,R,G,B
0.255708,0.498,0.165,0.000
0.209600,0.000,0.416,0.082
0.297457,0.000,0.416,0.333
0.256126,0.498,0.165,0.000
0.208021,0.000,0.416,0.082
0.236569,0.498,0.000,0.082
0.253365,0.247,0.416,0.000
0.186699,0.247,0.165,0.000
0.108814,0.000,0.165,0.082
0.220730,0.247,0.000,0.333
0.209750,0.000,0.416,0.082
0.255695,0.247,0.416,0.000
0.256903,0.498,0.165,0.000
0.111649,0.000,0.165,0.082
0.201564,0.000,0.165,0.333
0.254815,0.247,0.416,0.000
0.235632,0.498,0.000,0.082
0.218946,0.247,0.000,0.333
0.189205,0.247,0.165,0.000
0.283282,0.498,0.000,0.333
0.221600,0.247,0.000,0.333
0.254131,0.247,0.416,0.000
0.251087,0.247,0.416,0.000
0.210029,0.000,0.416,0.082
0.251132,0.247,0.416,0.000
0.254300,0.498,0.165,0.000
0.293205,0.498,0.416,0.000
0.218586,0.247,0.000,0.333
0.249798,0.247,0.416,0.000
0.210885,0.000,0.416,0.082
0.189303,0.247,0.165,0.000
0.142986,0.247,0.000,0.082
0.143672,0.247,0.000,0.082
0.296876,0.000,0.416,0.333
0.262072,0.498,0.165,0.000
0.208512,0.000,0.165,0.333
0.205654,0.000,0.165,0.333
0.259484,0.498,0.165,0.000
0.208462,0.000,0.416,0.082
0.297292,0.000,0.416,0.333
0.260014,0.498,0.165,0.000
0.222631,0.247,0.000,0.333
0.146045,0.247,0.000,0.082
0.238566,0.498,0.000,0.082
0.252921,0.247,0.416,0.000
0.259333,0.498,0.165,0.000
0.253285,0.247,0.416,0.000
0.237171,0.498,0.000,0.082
0.285156,0.498,0.000,0.333
0.208009,0.000,0.416,0.082
0.148760,0.247,0.000,0.082
0.148445,0.247,0.000,0.082
0.144675,0.247,0.000,0.082
0.146596,0.247,0.000,0.082
0.236903,0.498,0.000,0.082
0.297324,0.000,0.416,0.333
0.258769,0.498,0.165,0.000
0.296877,0.498,0.416,0.000
0.109594,0.000,0.165,0.082
0.107549,0.000,0.165,0.082
0.107731,0.000,0.165,0.082
0.252514,0.247,0.416,0.000
0.297746,0.498,0.416,0.000
0.255741,0.498,0.165,0.000
0.147514,0.247,0.000,0.082
0.253509,0.498,0.165,0.000
0.108047,0.000,0.165,0.082
0.238065,0.498,0.000,0.082
0.212957,0.247,0.000,0.333
0.237574,0.498,0.000,0.082
0.296440,0.498,0.416,0.000
0.218942,0.247,0.000,0.333
0.146465,0.247,0.000,0.082
0.258505,0.498,0.165,0.000
0.221319,0.247,0.000,0.333
0.285404,0.498,0.000,0.333
0.113007,0.000,0.165,0.082
0.296381,0.000,0.416,0.333
0.213561,0.000,0.416,0.082
0.282917,0.498,0.000,0.333
0.205834,0.000,0.165,0.333
0.297116,0.498,0.416,0.000
0.206280,0.000,0.165,0.333
0.108212,0.000,0.165,0.082
0.253661,0.247,0.416,0.000
0.109059,0.000,0.165,0.082
0.296666,0.000,0.416,0.333
0.219990,0.247,0.000,0.333
0.285853,0.498,0.000,0.333
0.204804,0.000,0.165,0.333
0.187561,0.247,0.165,0.000
0.296933,0.000,0.416,0.333
0.224504,0.247,0.000,0.333
0.256191,0.498,0.165,0.000
0.211258,0.000,0.416,0.082
0.297420,0.000,0.416,0.333
0.113939,0.000,0.165,0.082
0.294405,0.498,0.416,0.000
0.207615,0.000,0.416,0.082
0.206405,0.000,0.165,0.333
0.150417,0.247,0.000,0.082
0.283270,0.498,0.000,0.333
0.297703,0.498,0.416,0.000
0.259902,0.498,0.165,0.000
0.297783,0.000,0.416,0.333
0.259940,0.498,0.165,0.000
0.115045,0.000,0.165,0.082
0.237243,0.498,0.000,0.082
0.252988,0.247,0.416,0.000
0.221422,0.247,0.000,0.333
0.236074,0.498,0.000,0.082
0.222242,0.247,0.000,0.333
0.238135,0.498,0.000,0.082
0.110470,0.000,0.165,0.082
0.251996,0.247,0.416,0.000
0.202202,0.000,0.416,0.082
0.296815,0.498,0.416,0.000
0.240630,0.498,0.000,0.082
0.297184,0.498,0.416,0.000
0.113793,0.000,0.165,0.082
0.296864,0.000,0.416,0.333
0.209301,0.000,0.165,0.333
0.254032,0.247,0.416,0.000
0.210102,0.000,0.165,0.333
0.297041,0.000,0.416,0.333
0.242281,0.498,0.000,0.082
0.221295,0.247,0.000,0.333
0.220992,0.247,0.000,0.333
0.191287,0.247,0.165,0.000
0.239016,0.498,0.000,0.082
0.114809,0.000,0.165,0.082
0.222021,0.247,0.000,0.333
0.255466,0.498,0.165,0.000
0.219968,0.247,0.000,0.333
0.218642,0.247,0.000,0.333
0.286811,0.498,0.000,0.333
0.256712,0.498,0.165,0.000
0.146373,0.247,0.000,0.082
0.283573,0.498,0.000,0.333
0.251661,0.247,0.416,0.000
0.251611,0.247,0.416,0.000
0.219624,0.247,0.000,0.333
0.239713,0.498,0.000,0.082
0.146232,0.247,0.000,0.082
0.241967,0.498,0.000,0.082
0.297244,0.000,0.416,0.333
0.187389,0.247,0.165,0.000
0.252567,0.247,0.416,0.000
0.286247,0.498,0.000,0.333
0.210046,0.000,0.165,0.333
0.207011,0.000,0.165,0.333
0.207568,0.000,0.165,0.333
0.241283,0.498,0.000,0.082
0.148035,0.247,0.000,0.082
0.255958,0.247,0.416,0.000
0.235035,0.498,0.000,0.082
0.210907,0.000,0.416,0.082
0.206041,0.000,0.165,0.333
0.189156,0.247,0.165,0.000
0.285424,0.498,0.000,0.333
0.255119,0.247,0.416,0.000
0.208162,0.000,0.416,0.082
0.208049,0.000,0.416,0.082
0.285720,0.498,0.000,0.333
0.253775,0.498,0.165,0.000
0.298109,0.000,0.416,0.333
0.211537,0.000,0.165,0.333
0.204419,0.000,0.165,0.333
0.296198,0.498,0.416,0.000
0.219969,0.247,0.000,0.333
0.147199,0.247,0.000,0.082
0.186668,0.247,0.165,0.000
0.294452,0.498,0.416,0.000
0.146493,0.247,0.000,0.082
0.147906,0.247,0.000,0.082
0.239072,0.498,0.000,0.082
0.285757,0.498,0.000,0.333
0.256559,0.247,0.416,0.000
0.257217,0.498,0.165,0.000
0.254746,0.247,0.416,0.000
0.212165,0.000,0.416,0.082
0.257107,0.247,0.416,0.000
0.239107,0.498,0.000,0.082
0.222632,0.247,0.000,0.333
0.256173,0.498,0.165,0.000
0.210831,0.000,0.416,0.082
0.147377,0.247,0.000,0.082
0.185807,0.247,0.165,0.000
0.113474,0.000,0.165,0.082
0.186667,0.247,0.165,0.000
0.220308,0.247,0.000,0.333
0.256326,0.498,0.165,0.000
0.219818,0.247,0.000,0.333
0.297626,0.498,0.416,0.000
0.257512,0.498,0.165,0.000
0.253381,0.247,0.416,0.000
0.188728,0.247,0.165,0.000
0.237603,0.498,0.000,0.082
0.143623,0.247,0.000,0.082
0.207524,0.000,0.165,0.333
0.297271,0.000,0.416,0.333
0.225934,0.247,0.000,0.333
0.258609,0.498,0.165,0.000
0.210012,0.000,0.165,0.333
0.111961,0.000,0.165,0.082
0.219322,0.247,0.000,0.333
0.211438,0.000,0.416,0.082
0.297046,0.498,0.416,0.000
0.296125,0.498,0.416,0.000
0.286500,0.498,0.000,0.333
0.212320,0.000,0.165,0.333
0.223279,0.247,0.000,0.333
0.296868,0.498,0.416,0.000
0.211526,0.000,0.416,0.082
0.236013,0.498,0.000,0.082
0.212167,0.000,0.416,0.082
0.146011,0.247,0.000,0.082
0.253226,0.247,0.416,0.000
0.255900,0.247,0.416,0.000
0.184603,0.247,0.165,0.000
0.149870,0.247,0.000,0.082
0.256941,0.498,0.165,0.000
0.204980,0.000,0.165,0.333
0.284416,0.498,0.000,0.333
0.221374,0.247,0.000,0.333
0.286141,0.498,0.000,0.333
0.112125,0.000,0.165,0.082
0.149037,0.247,0.000,0.082
0.206950,0.000,0.416,0.082
0.297853,0.000,0.416,0.333
0.208390,0.000,0.165,0.333
0.212425,0.000,0.416,0.082
0.210218,0.000,0.165,0.333
0.219314,0.247,0.000,0.333
0.209940,0.000,0.165,0.333
0.212055,0.000,0.416,0.082
0.241735,0.498,0.000,0.082
0.256850,0.498,0.165,0.000
0.284886,0.498,0.000,0.333
0.298201,0.000,0.416,0.333
0.193982,0.247,0.165,0.000
0.207572,0.000,0.165,0.333
0.255126,0.247,0.416,0.000
0.285813,0.498,0.000,0.333
0.284809,0.498,0.000,0.333
0.208890,0.000,0.165,0.333
0.296842,0.498,0.416,0.000
0.187847,0.247,0.165,0.000
0.212123,0.000,0.416,0.082
0.146347,0.247,0.000,0.082
0.211121,0.000,0.416,0.082
0.255309,0.247,0.416,0.000
0.239272,0.498,0.000,0.082
0.208456,0.000,0.165,0.333
0.209602,0.000,0.416,0.082
0.256235,0.498,0.165,0.000
0.218179,0.247,0.000,0.333
0.297939,0.498,0.416,0.000
0.296036,0.498,0.416,0.000
0.255121,0.247,0.416,0.000
0.297448,0.000,0.416,0.333
0.209311,0.000,0.165,0.333
0.297515,0.498,0.416,0.000
0.252247,0.247,0.416,0.000
0.149157,0.247,0.000,0.082
0.222723,0.247,0.000,0.333
0.148478,0.247,0.000,0.082
0.114571,0.000,0.165,0.082
0.239702,0.498,0.000,0.082
0.209617,0.000,0.416,0.082
0.259384,0.498,0.165,0.000
0.297401,0.000,0.416,0.333
0.256710,0.247,0.416,0.000
0.242145,0.498,0.000,0.082
0.286454,0.498,0.000,0.333
0.298375,0.000,0.416,0.333
0.227263,0.247,0.000,0.333
0.113689,0.000,0.165,0.082
0.113380,0.000,0.165,0.082
0.259184,0.498,0.165,0.000
0.110973,0.000,0.165,0.082
0.115159,0.000,0.165,0.082
0.295390,0.498,0.416,0.000
0.209347,0.000,0.416,0.082
0.149224,0.247,0.000,0.082
0.296698,0.498,0.416,0.000
0.189886,0.247,0.165,0.000
0.238358,0.498,0.000,0.082
0.222998,0.247,0.000,0.333
0.214140,0.000,0.416,0.082
0.212882,0.000,0.416,0.082
0.295942,0.498,0.416,0.000
0.209375,0.000,0.165,0.333
0.255367,0.247,0.416,0.000
0.297956,0.000,0.416,0.333
0.226209,0.247,0.000,0.333
0.148407,0.247,0.000,0.082
0.241048,0.498,0.000,0.082
0.259340,0.498,0.165,0.000
0.183845,0.247,0.165,0.000
0.255666,0.498,0.165,0.000
0.113617,0.000,0.165,0.082
0.113880,0.000,0.165,0.082
0.149577,0.247,0.000,0.082
0.111833,0.000,0.165,0.082
0.210493,0.000,0.416,0.082
0.207157,0.000,0.165,0.333
0.147182,0.247,0.000,0.082
0.258976,0.247,0.416,0.000
0.297565,0.498,0.416,0.000
0.284786,0.498,0.000,0.333
0.259107,0.247,0.416,0.000
0.211346,0.000,0.165,0.333
0.239574,0.498,0.000,0.082
0.211327,0.000,0.416,0.082
0.206890,0.000,0.165,0.333
0.236599,0.498,0.000,0.082
0.242448,0.498,0.000,0.082
0.297984,0.498,0.416,0.000
0.223124,0.247,0.000,0.333
0.207508,0.000,0.416,0.082
0.219585,0.247,0.000,0.333
0.212093,0.000,0.416,0.082
0.221192,0.247,0.000,0.333
0.258813,0.498,0.165,0.000
0.298043,0.000,0.416,0.333
0.260851,0.498,0.165,0.000
0.297389,0.498,0.416,0.000
0.253307,0.247,0.416,0.000
0.298143,0.000,0.416,0.333
0.224443,0.247,0.000,0.333
0.297884,0.498,0.416,0.000
0.257822,0.247,0.416,0.000
0.111147,0.000,0.165,0.082
0.297457,0.498,0.416,0.000
0.298527,0.498,0.416,0.000
0.285463,0.498,0.000,0.333
0.260155,0.498,0.165,0.000
0.208914,0.000,0.416,0.082
0.261016,0.498,0.165,0.000
0.242772,0.498,0.000,0.082
0.239087,0.498,0.000,0.082
0.285001,0.498,0.000,0.333
0.241878,0.498,0.000,0.082
0.239388,0.498,0.000,0.082
0.113590,0.000,0.165,0.082
0.241294,0.498,0.000,0.082
0.186111,0.247,0.165,0.000
0.297460,0.498,0.416,0.000
0.213612,0.000,0.165,0.333
0.239848,0.498,0.000,0.082
0.211409,0.000,0.165,0.333
0.212191,0.000,0.416,0.082
0.187141,0.247,0.165,0.000
0.210523,0.000,0.165,0.333
0.209544,0.000,0.416,0.082
0.261273,0.498,0.165,0.000
0.286829,0.498,0.000,0.333
0.256083,0.498,0.165,0.000
0.256354,0.247,0.416,0.000
0.113032,0.000,0.165,0.082
0.237925,0.498,0.000,0.082
0.211018,0.000,0.165,0.333
0.210599,0.000,0.416,0.082
0.297022,0.498,0.416,0.000
0.152191,0.247,0.000,0.082
0.296162,0.498,0.416,0.000
0.192683,0.247,0.165,0.000
0.112468,0.000,0.165,0.082
0.240299,0.498,0.000,0.082
0.214460,0.000,0.416,0.082
0.297441,0.498,0.416,0.000
0.206748,0.000,0.165,0.333
0.207971,0.000,0.165,0.333
0.191044,0.247,0.165,0.000
0.210309,0.000,0.416,0.082
0.151568,0.247,0.000,0.082
0.285884,0.498,0.000,0.333
0.297014,0.498,0.416,0.000
0.297816,0.498,0.416,0.000
0.188719,0.247,0.165,0.000
0.259136,0.247,0.416,0.000
0.223388,0.247,0.000,0.333
0.110865,0.000,0.165,0.082
0.190233,0.247,0.165,0.000
0.296657,0.498,0.416,0.000
0.239925,0.498,0.000,0.082
0.212357,0.000,0.416,0.082
0.297261,0.000,0.416,0.333
0.242298,0.498,0.000,0.082
0.239859,0.498,0.000,0.082
0.191273,0.247,0.165,0.000
0.209564,0.000,0.165,0.333
0.222654,0.247,0.000,0.333
0.285010,0.498,0.000,0.333
0.257433,0.247,0.416,0.000
0.297712,0.000,0.416,0.333
0.288652,0.498,0.000,0.333
0.183993,0.247,0.165,0.000
0.241100,0.498,0.000,0.082
0.241543,0.498,0.000,0.082
0.260498,0.498,0.165,0.000
0.209704,0.000,0.416,0.082
0.256198,0.247,0.416,0.000
0.298123,0.000,0.416,0.333
0.188400,0.247,0.165,0.000
0.149175,0.247,0.000,0.082
0.296727,0.000,0.416,0.333
0.189637,0.247,0.165,0.000
0.210207,0.000,0.165,0.333
0.297710,0.000,0.416,0.333
0.243224,0.498,0.000,0.082
0.225400,0.247,0.000,0.333
0.116535,0.000,0.165,0.082
0.225577,0.247,0.000,0.333
0.212035,0.000,0.416,0.082
0.111143,0.000,0.165,0.082
0.212310,0.000,0.416,0.082
0.206994,0.000,0.165,0.333
0.261221,0.498,0.165,0.000
0.258782,0.247,0.416,0.000
0.148548,0.247,0.000,0.082
0.223827,0.247,0.000,0.333
0.283481,0.498,0.000,0.333
0.115003,0.000,0.165,0.082
0.296920,0.000,0.416,0.333
0.298852,0.498,0.416,0.000
0.117867,0.000,0.165,0.082
0.239844,0.498,0.000,0.082
0.260685,0.498,0.165,0.000
0.288207,0.498,0.000,0.333
0.192515,0.247,0.165,0.000
0.209926,0.000,0.165,0.333
0.258007,0.247,0.416,0.000
0.255212,0.247,0.416,0.000
0.222548,0.247,0.000,0.333
0.258520,0.498,0.165,0.000
0.149349,0.247,0.000,0.082
0.152881,0.247,0.000,0.082
0.210940,0.000,0.165,0.333
0.296238,0.498,0.416,0.000
0.222586,0.247,0.000,0.333
0.226003,0.247,0.000,0.333
0.226651,0.247,0.000,0.333
0.117581,0.000,0.165,0.082
0.240554,0.498,0.000,0.082
0.259786,0.498,0.165,0.000
0.298400,0.000,0.416,0.333
0.116928,0.000,0.165,0.082
0.116541,0.000,0.165,0.082
0.112093,0.000,0.165,0.082
0.295027,0.498,0.416,0.000
0.259308,0.247,0.416,0.000
0.297869,0.000,0.416,0.333
0.156339,0.247,0.000,0.082
0.195457,0.247,0.165,0.000
0.211979,0.000,0.416,0.082
0.241348,0.498,0.000,0.082
0.240326,0.498,0.000,0.082
0.222598,0.247,0.000,0.333
0.262872,0.498,0.165,0.000
0.285401,0.498,0.000,0.333
0.287051,0.498,0.000,0.333
0.298398,0.000,0.416,0.333
0.115921,0.000,0.165,0.082
0.258900,0.498,0.165,0.000
0.298050,0.000,0.416,0.333
0.298100,0.000,0.416,0.333
0.299202,0.498,0.416,0.000
0.151339,0.247,0.000,0.082
0.257393,0.247,0.416,0.000
0.244786,0.498,0.000,0.082
0.115136,0.000,0.165,0.082
0.213469,0.000,0.416,0.082
0.112732,0.000,0.165,0.082
0.225078,0.247,0.000,0.333
0.223007,0.247,0.000,0.333
0.297732,0.000,0.416,0.333
0.243176,0.498,0.000,0.082
0.258041,0.247,0.416,0.000
0.298347,0.498,0.416,0.000
0.192204,0.247,0.165,0.000
0.261860,0.498,0.165,0.000
0.289380,0.498,0.000,0.333
0.284622,0.498,0.000,0.333
0.301354,0.498,0.416,0.000
0.211629,0.000,0.165,0.333
0.262054,0.498,0.165,0.000
0.152080,0.247,0.000,0.082
0.296789,0.000,0.416,0.333
0.258112,0.247,0.416,0.000
0.297249,0.000,0.416,0.333
0.241104,0.498,0.000,0.082
0.188938,0.247,0.165,0.000
0.296778,0.498,0.416,0.000
0.207340,0.000,0.165,0.333
0.242373,0.498,0.000,0.082
0.262199,0.498,0.165,0.000
0.207737,0.000,0.165,0.333
0.255534,0.247,0.416,0.000
0.212009,0.000,0.416,0.082
0.297515,0.000,0.416,0.333
0.298633,0.498,0.416,0.000
0.149093,0.247,0.000,0.082
0.295166,0.498,0.416,0.000
0.191925,0.247,0.165,0.000
0.286343,0.498,0.000,0.333
0.191081,0.247,0.165,0.000
0.213624,0.000,0.165,0.333
0.149893,0.247,0.000,0.082
0.260522,0.498,0.165,0.000
0.299243,0.498,0.416,0.000
0.207392,0.000,0.165,0.333
0.243415,0.498,0.000,0.082
0.151887,0.247,0.000,0.082
0.259164,0.498,0.165,0.000
0.215079,0.000,0.165,0.333
0.222872,0.247,0.000,0.333
0.297984,0.000,0.416,0.333
0.218084,0.000,0.416,0.082
0.297334,0.000,0.416,0.333
0.154078,0.247,0.000,0.082
0.243132,0.498,0.000,0.082
0.151163,0.247,0.000,0.082
0.149705,0.247,0.000,0.082
0.208962,0.000,0.165,0.333
0.257447,0.247,0.416,0.000
0.225527,0.247,0.000,0.333
0.214447,0.000,0.416,0.082
0.210362,0.000,0.416,0.082
0.243868,0.498,0.000,0.082
0.299211,0.498,0.416,0.000
0.260305,0.247,0.416,0.000
0.298297,0.498,0.416,0.000
0.208581,0.000,0.165,0.333
0.257365,0.247,0.416,0.000
0.211422,0.000,0.165,0.333
0.223948,0.247,0.000,0.333
0.297915,0.000,0.416,0.333
0.115546,0.000,0.165,0.082
0.262788,0.498,0.165,0.000
0.224857,0.247,0.000,0.333
0.288388,0.498,0.000,0.333
0.116971,0.000,0.165,0.082
0.288313,0.498,0.000,0.333
0.211057,0.000,0.165,0.333
0.298445,0.498,0.416,0.000
0.151959,0.247,0.000,0.082
0.224121,0.247,0.000,0.333
0.299654,0.498,0.416,0.000
0.212515,0.000,0.416,0.082
0.243161,0.498,0.000,0.082
0.154442,0.247,0.000,0.082
0.151404,0.247,0.000,0.082
0.115850,0.000,0.165,0.082
0.296454,0.000,0.416,0.333
0.289515,0.498,0.000,0.333
0.257480,0.247,0.416,0.000
0.112842,0.000,0.165,0.082
0.298253,0.498,0.416,0.000
0.193709,0.247,0.165,0.000
0.257585,0.247,0.416,0.000
0.209929,0.000,0.165,0.333
0.216308,0.000,0.416,0.082
0.224464,0.247,0.000,0.333
0.297808,0.000,0.416,0.333
0.289370,0.498,0.000,0.333
0.115771,0.000,0.165,0.082
0.288536,0.498,0.000,0.333
0.223942,0.247,0.000,0.333
0.298170,0.498,0.416,0.000
0.223613,0.247,0.000,0.333
0.215174,0.000,0.416,0.082
0.117594,0.000,0.165,0.082
0.214847,0.000,0.416,0.082
0.214215,0.000,0.165,0.333
0.212905,0.000,0.416,0.082
0.119062,0.000,0.165,0.082
0.209022,0.000,0.165,0.333
0.299278,0.498,0.416,0.000
0.227107,0.247,0.000,0.333
0.260856,0.498,0.165,0.000
0.264335,0.498,0.165,0.000
0.261482,0.498,0.165,0.000
0.288381,0.498,0.000,0.333
0.228623,0.247,0.000,0.333
0.257614,0.247,0.416,0.000
0.212823,0.000,0.165,0.333
0.298407,0.498,0.416,0.000
0.209864,0.000,0.165,0.333
0.215740,0.000,0.416,0.082
0.153564,0.247,0.000,0.082
0.226170,0.247,0.000,0.333
0.240962,0.498,0.000,0.082
0.255533,0.247,0.416,0.000
0.213657,0.000,0.165,0.333
0.297353,0.000,0.416,0.333
0.227219,0.247,0.000,0.333
0.260380,0.247,0.416,0.000
0.287624,0.498,0.000,0.333
0.213449,0.000,0.416,0.082
0.212660,0.000,0.416,0.082
0.153368,0.247,0.000,0.082
0.226332,0.247,0.000,0.333
0.244824,0.498,0.000,0.082
0.194094,0.247,0.165,0.000
0.217642,0.000,0.416,0.082
0.189162,0.247,0.165,0.000
0.297087,0.000,0.416,0.333
0.246312,0.498,0.000,0.082
0.113335,0.000,0.165,0.082
0.286358,0.498,0.000,0.333
0.215874,0.000,0.165,0.333
0.259473,0.498,0.165,0.000
0.298132,0.000,0.416,0.333
0.247803,0.498,0.000,0.082
0.213153,0.000,0.416,0.082
0.298163,0.498,0.416,0.000
0.290198,0.498,0.000,0.333
0.196133,0.247,0.165,0.000
0.227176,0.247,0.000,0.333
0.192857,0.247,0.165,0.000
0.243851,0.498,0.000,0.082
0.227447,0.247,0.000,0.333
0.212544,0.000,0.416,0.082
0.260214,0.247,0.416,0.000
0.227439,0.247,0.000,0.333
0.239424,0.498,0.000,0.082
0.261129,0.247,0.416,0.000
0.209866,0.000,0.416,0.082
0.297485,0.000,0.416,0.333
0.289287,0.498,0.000,0.333
0.261227,0.498,0.165,0.000
0.226452,0.247,0.000,0.333
0.123164,0.000,0.165,0.082
0.257613,0.247,0.416,0.000
0.192922,0.247,0.165,0.000
0.265825,0.498,0.165,0.000
0.116251,0.000,0.165,0.082
0.262432,0.498,0.165,0.000
0.214374,0.000,0.416,0.082
0.117257,0.000,0.165,0.082
0.286184,0.498,0.000,0.333
0.262607,0.247,0.416,0.000
0.298972,0.498,0.416,0.000
0.228621,0.247,0.000,0.333
0.287568,0.498,0.000,0.333
0.155271,0.247,0.000,0.082
0.216160,0.000,0.416,0.082
0.226416,0.247,0.000,0.333
0.288908,0.498,0.000,0.333
0.263007,0.498,0.165,0.000
0.288292,0.498,0.000,0.333
0.154315,0.247,0.000,0.082
0.223389,0.247,0.000,0.333
0.214670,0.000,0.165,0.333
0.224080,0.247,0.000,0.333
0.264016,0.247,0.416,0.000
0.242381,0.498,0.000,0.082
0.248868,0.498,0.000,0.082
0.260389,0.498,0.165,0.000
0.266796,0.498,0.165,0.000
0.216909,0.000,0.416,0.082
0.297912,0.000,0.416,0.333
0.262834,0.498,0.165,0.000
0.227695,0.247,0.000,0.333
0.213959,0.000,0.165,0.333
0.248582,0.498,0.000,0.082
0.224133,0.247,0.000,0.333
0.217539,0.000,0.416,0.082
0.193064,0.247,0.165,0.000
0.297258,0.000,0.416,0.333
0.262830,0.247,0.416,0.000
0.288882,0.498,0.000,0.333
0.299251,0.498,0.416,0.000
0.255419,0.247,0.416,0.000
0.216334,0.000,0.416,0.082
0.149952,0.247,0.000,0.082
0.297313,0.000,0.416,0.333
0.230022,0.247,0.000,0.333
0.266724,0.498,0.165,0.000
0.299545,0.498,0.416,0.000
0.192216,0.247,0.165,0.000
0.262423,0.498,0.165,0.000
0.121184,0.000,0.165,0.082
0.222773,0.247,0.000,0.333
0.300373,0.498,0.416,0.000
0.215807,0.000,0.416,0.082
0.191637,0.247,0.165,0.000
0.264604,0.498,0.165,0.000
0.244748,0.498,0.000,0.082
0.191775,0.247,0.165,0.000
0.243463,0.498,0.000,0.082
0.213522,0.000,0.416,0.082
0.215417,0.000,0.165,0.333
0.119404,0.000,0.165,0.082
0.114131,0.000,0.165,0.082
0.120097,0.000,0.165,0.082
0.260305,0.498,0.165,0.000
0.262081,0.498,0.165,0.000
0.288043,0.498,0.000,0.333
0.298415,0.000,0.416,0.333
0.117075,0.000,0.165,0.082
0.212453,0.000,0.165,0.333
0.288536,0.498,0.000,0.333
0.263716,0.247,0.416,0.000
0.298027,0.000,0.416,0.333
0.230321,0.247,0.000,0.333
0.299527,0.498,0.416,0.000
0.227106,0.247,0.000,0.333
0.286949,0.498,0.000,0.333
0.228552,0.247,0.000,0.333
0.192887,0.247,0.165,0.000
0.154753,0.247,0.000,0.082
0.214580,0.000,0.165,0.333
0.244607,0.498,0.000,0.082
0.297887,0.000,0.416,0.333
0.299534,0.498,0.416,0.000
0.246829,0.498,0.000,0.082
0.155994,0.247,0.000,0.082
0.297659,0.498,0.416,0.000
0.300243,0.498,0.416,0.000
0.120854,0.000,0.165,0.082
0.288431,0.498,0.000,0.333
0.298586,0.000,0.416,0.333
0.198631,0.247,0.165,0.000
0.289816,0.498,0.000,0.333
0.227618,0.247,0.000,0.333
0.152457,0.247,0.000,0.082
0.264387,0.498,0.165,0.000
0.256467,0.247,0.416,0.000
0.217041,0.000,0.416,0.082
0.245159,0.498,0.000,0.082
0.230210,0.247,0.000,0.333
0.265196,0.498,0.165,0.000
0.224983,0.247,0.000,0.333
0.289945,0.498,0.000,0.333
0.291984,0.498,0.000,0.333
0.197522,0.247,0.165,0.000
0.289937,0.498,0.000,0.333
0.260415,0.247,0.416,0.000
0.122348,0.000,0.165,0.082
0.287860,0.498,0.000,0.333
0.298164,0.000,0.416,0.333
0.298232,0.000,0.416,0.333
0.291418,0.498,0.000,0.333
0.260374,0.247,0.416,0.000
0.247377,0.498,0.000,0.082
0.191966,0.247,0.165,0.000
0.288712,0.498,0.000,0.333
0.214844,0.000,0.165,0.333
0.151571,0.247,0.000,0.082
0.258685,0.247,0.416,0.000
0.289451,0.498,0.000,0.333
0.155464,0.247,0.000,0.082
0.261927,0.247,0.416,0.000
0.289740,0.498,0.000,0.333
0.229023,0.247,0.000,0.333
0.215278,0.000,0.165,0.333
0.264254,0.498,0.165,0.000
0.216909,0.000,0.416,0.082
0.155148,0.247,0.000,0.082
0.214894,0.000,0.416,0.082
0.155598,0.247,0.000,0.082
0.214451,0.000,0.416,0.082
0.215129,0.000,0.165,0.333
0.248391,0.498,0.000,0.082
0.297676,0.000,0.416,0.333
0.230073,0.247,0.000,0.333
0.248614,0.498,0.000,0.082
0.197307,0.247,0.165,0.000
0.228676,0.247,0.000,0.333
0.246751,0.498,0.000,0.082
0.288920,0.498,0.000,0.333
0.292124,0.498,0.000,0.333
0.291419,0.498,0.000,0.333
0.298303,0.000,0.416,0.333
0.300426,0.498,0.416,0.000
0.289284,0.498,0.000,0.333
0.299692,0.498,0.416,0.000
0.260291,0.247,0.416,0.000
0.248419,0.498,0.000,0.082
0.214970,0.000,0.416,0.082
0.120189,0.000,0.165,0.082
0.288553,0.498,0.000,0.333
0.156420,0.247,0.000,0.082
0.197646,0.247,0.165,0.000
0.195226,0.247,0.165,0.000
0.228629,0.247,0.000,0.333
0.196564,0.247,0.165,0.000
0.196737,0.247,0.165,0.000
0.291470,0.498,0.000,0.333
0.154535,0.247,0.000,0.082
0.119870,0.000,0.165,0.082
0.262769,0.498,0.165,0.000
0.263851,0.498,0.165,0.000
0.298119,0.000,0.416,0.333
0.215803,0.000,0.416,0.082
0.218402,0.000,0.416,0.082
0.197440,0.247,0.165,0.000
0.216670,0.000,0.165,0.333
0.290924,0.498,0.000,0.333
0.196747,0.247,0.165,0.000
0.228418,0.247,0.000,0.333
0.289980,0.498,0.000,0.333
0.228016,0.247,0.000,0.333
0.229780,0.247,0.000,0.333
0.249470,0.498,0.000,0.082
0.244278,0.498,0.000,0.082
0.297602,0.000,0.416,0.333
0.298379,0.000,0.416,0.333
0.298414,0.000,0.416,0.333
0.120673,0.000,0.165,0.082
0.288704,0.498,0.000,0.333
0.260208,0.498,0.165,0.000
0.118321,0.000,0.165,0.082
0.216110,0.000,0.165,0.333
0.122135,0.000,0.165,0.082
0.263848,0.247,0.416,0.000
0.225775,0.247,0.000,0.333
0.298544,0.498,0.416,0.000
0.157527,0.247,0.000,0.082
0.245860,0.498,0.000,0.082
